,ID,location_ID,longitude,latitude,name,subbasin,locations,language,label,event_id,text,date
2539,876909191105048577,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,adm2:hinds;town:jackson,en,1,2047,"At 3:55 PM, 3 ENE Jackson [Hinds Co, MS] NWS EMPLOYEE reports FLASH FLOOD #JAN https://t.co/t9nTvFO6mw",2010-06-19 21:06:58
2540,876910840670302209,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,2047,Traffic Alert: Flooding on I-55 southbound past Northside Dr./Meadowbrook Rd. Exit in Jackson. Right lane blocked. https://t.co/fiVxMfWeju,2010-06-19 21:13:31
2541,876969646846603270,g-5123533,-74.16792,41.34204,Kiryas Joel,7090518600,town:kiryas joel,en,1,1831,Possible #tornado spotted in #KiryasJoel. Lots of flooding in HV. https://t.co/o86E40ixO0,2010-06-20 01:07:11
2542,876983597760172032,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson;adm1:mississippi,en,0,2047,"A Flash Flood Watch has been issued for George, Greene, and Jackson counties in Mississippi; Mobile, Baldwin, and... https://t.co/7b7lvQWkl7",2010-06-20 02:02:37
2543,876995236253376512,g-5024719,-92.10658,46.78327,Duluth,7090363500,town:duluth,en,0,1697,"Today marks the 5 year anniversary of the Duluth record flood. 10.10"" fell in Duluth neighborhoods, rushed down... https://t.co/s8WcBSyx6X",2010-06-20 02:48:52
2544,877064271393370112,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2047,"Flash Flood Watch in effect in Heard, Henry, Jackson, Jasper and Jones Counties until Wednesday morning #gawx #news https://t.co/N3hXSjzgSz",2010-06-20 07:23:12
2545,877183876254269441,g-3014728,5.72239,45.17155,Grenoble,2090547150,town:grenoble,fr,1,608,Petite inondation à grenoble ! Venise is shook ! #VeniseWantsToBeGrenoble https://t.co/yIVMYYLLgJ,2010-06-20 15:18:28
2546,877213422538158080,g-3014728,5.72239,45.17155,Grenoble,2090547150,town:grenoble;adm2:isère,fr,1,608,#ISÈRE - #Grenoble : une rupture de canalisation provoque une inondation en centre-ville https://t.co/NZ3R4MKjYZ,2010-06-20 17:15:52
2547,877327075954245633,g-3451190,-43.18223,-22.90642,Rio de Janeiro,6090014090,country:brasil;town:rio de janeiro,es,1,1400,#Brasil: Fuerte lluvia causa inundaciones y desbordamientos de rios en este momento en Rio de Janeiro! Ciudad está en estado de atención. https://t.co/Csej58rxud,2010-06-21 00:47:29
2548,877647799629733893,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2047,Here is the current river stage for the Pearl in Jackson. With the latest forecast we don't expect to reach flood stage. https://t.co/nU0IWdK8AO,2010-06-21 22:01:55
2549,877649383340298240,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2047,Flood stage not expected in Jackson https://t.co/JSx7n8Ph9R,2010-06-21 22:08:13
2550,877794875583934464,g-1646420,108.31667,-7.8,Cimanuk,5090008510,town:cimanuk,id,0,1021,"Menebar Kebahagian di Hari Zakat Nasional dengan Pengungsi Banjir Cimanuk Garut,, Saurna mah… https://t.co/b0Zz0IFX0l",2010-06-22 07:46:21
2551,878107705168334848,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2047,"LIX extends time of Flash Flood Warning for Jackson [MS] till Jun 23, 1:45 AM CDT https://t.co/BlAZ91QjDA",2010-06-23 04:29:26
2552,878137329700962304,g-11549407,0.01948,51.51363,Canning Town,2090391270,town:canning town,NaN,0,339,NaN,
2553,878162982953402368,g-8741036,0.04032,51.485,Charlton,2090391270,town:charlton,en,0,339,Charlton residents taught how to protect themselves from flooding by Environment Agency https://t.co/b00RYGAkzP,2010-06-23 08:09:05
2554,878263651773407233,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2047,Sct'd downpours increasing from the west across the Jackson metro. Flash flooding main threat through afternoon. https://t.co/eL3yBDeMyU,2010-06-23 14:49:06
2555,878265674975461376,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,2047,"At 9:54 AM, AVA [Jackson Co, IL] PUBLIC reports FLOOD #PAH https://t.co/K5JfjNOG9p",2010-06-23 14:57:08
2556,878279115006136321,g-4265737,-87.41391,39.4667,Terre Haute,7090554560,town:terre haute,en,0,1867,11:49am: heavy rain band from Terre Haute - #Indy - Richmond.  Flood threat remains high #INwx https://t.co/sihlOu2zHm,2010-06-23 15:50:33
2557,878362748232622081,g-4512940,-84.16131999999998,39.23339,Goshen,7090561250,town:goshen,en,1,1891,Jennifer sent in this photo showing flooding in Goshen. One of many spots getting flooding this afternoon. #Cincinnati https://t.co/gY3MNLlAGx,2010-06-23 21:22:53
2558,878542338414362624,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2047,"@BuzzFeedPH Rick Riordan, author of the Percy Jackson books, had me blocked. Flooded him him tweets once. He unblocked me after a year, though. 😁",2010-06-24 09:16:30
2559,878774409280016384,g-4013728,-100.95217,29.323220000000006,Ciudad Acuña,7090766130,town:acuña,es,0,2221,"Preparan evento para recordar la inundación del 28 de junio
https://t.co/4B4z9cX2xr
#Acuña #Inundación #28deJunio https://t.co/P5QpC615Jg",2010-06-25 00:38:40
2560,878933637412114433,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,NaN,0,2047,NaN,
2561,879367414802153472,g-5103286,-74.24543,41.11343,Ringwood,7090518600,town:ringwood,en,0,1832,"LET AGREED
£795 pcm
Ringwood Town Centre
ATTENTION LANDLORDS! We have been inundated with enquiries for this... https://t.co/EH4TISaEjb",2010-06-26 15:55:04
2562,879622376966635521,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,794,"@khalednordin Well Done &amp; Terima Kasih, Kerajaan Johor
""Mangsa banjir di Johor dibenar pulang"" https://t.co/uM0pRMsTJx",2010-06-27 08:48:11
2563,879625739317854209,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,794,APM menyampaikan sumbangan kepada mangsa banjir di Johor. https://t.co/Aw8zCtTvh7,2010-06-27 09:01:33
2564,879628988368527360,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,NaN,0,2047,NaN,
2565,879693391247933443,g-5106279,-74.36737,41.13121,West Milford,7090518600,town:west milford,NaN,0,1832,NaN,
2566,879987948296568834,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor bahru,id,0,794,"RM70,000 baiki benteng pantai atasi banjir kilat

JOHOR BAHRU 28 Jun - Kerja-kerja membaiki benteng pantai yang... https://t.co/U6ys8rRvJs",2010-06-28 09:00:50
2567,880004628884013057,g-1646448,107.5425,-6.87222,Cimahi,5090207610,town:cimahi,id,1,1239,"Intensitas Hujan Kecil, Jalanan Cimahi Tetap Dilanda Banjir https://t.co/j4FWxjIqEp https://t.co/mpr4XkwVQO",2010-06-28 10:07:07
2568,880054371417018369,g-3514677,-93.27037,16.2341,Villaflores,7090865140,adm1:chiapas;town:villaflores,es,0,2280,#RadioChiapas Inicia desazolve de alcantarillas en #Villaflores para evitar taponamiento e inundaciones con las lluvias. https://t.co/RUPjhBQ6ef,2010-06-28 13:24:47
2569,880072530329038848,g-2990440,7.26608,43.70313,Nice,2090016250,town:nice,fr,0,84,"#VigilanceJaune orage pluie inondation #dept06 Orage en approche sur secteur Nice, soyez vigilants. https://t.co/PJJV9FIa9T",2010-06-28 14:36:56
2570,880159202567753728,g-3686922,-75.79052,8.884789999999997,Cereté,6090069400,town:cereté,es,0,1437,Entregamos 2 mil costales en #Cereté para prevenir nuevas inundaciones por aumento en niveles del Sinú @EdwinBesaile @UNGRD @FabianLora_f https://t.co/bi390wE3PK,2010-06-28 20:21:21
2571,880261784304631810,g-2264270,-9.26255,38.71925,Quejas,2090018870,town:quejas,es,0,217,"Aquí la respuesta a todas sus quejas acerca de las inundaciones!

Vía @supercivicosmx https://t.co/lon95fwwcz",2010-06-29 03:08:58
2572,880275227367821312,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2047,@haetbitmark I have a small request to make. People are flooding Jackson's IG again with apology. Can you please help us spread some good words for him,2010-06-29 04:02:23
2573,880307230364508160,g-4013728,-100.95217,29.323220000000006,Ciudad Acuña,7090766130,town:acuña,es,0,2222,"En #ACUÑA Recordaron el 63 aniversario de aquella lamentable inundación donde surge la Col. 28 de Junio, Acuña fuerte y unida. #CSNOTICIAS https://t.co/SieAINtqpM",2010-06-29 06:09:33
2574,880423504608321536,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,NaN,0,1980,NaN,
2575,880755030864924673,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,NaN,0,2047,NaN,
2576,880769643060842496,g-3675595,-74.77386,10.85953,Malambo,6090000740,town:malambo,es,0,1386,"Así registra el canal RCN la inundación en la vereda Caimital de Malambo. 
El río y la ciénaga siguen creciendo.... https://t.co/4VkZVTeb43",2010-06-30 12:47:01
2577,880840050245849088,g-2595323,-3.993630000000001,5.31198,Marcory,1091004860,town:marcory,fr,1,54,#MarcoryRemblais: en cette saison des pluies l'eau réclame sa place... #inondation https://t.co/E9cfNsdoHy,2010-06-30 17:26:47
2578,880971995671875586,g-3514595,-98.04602,19.40775,Xaloztoc,7090840420,town:xaloztoc,es,1,2259,"Se registró la caída de dos bardas en Xaloztoc, la inundación de tres viviendas y encharcamientos en calles de la... https://t.co/UWYkXufDGi",2010-07-01 02:11:06
2579,881960500829016064,g-6325494,-71.21454,46.81228,Québec,7090034490,town:québec,fr,0,1574,Il faut les inonder!!. Pas de ça au #Québec ! Réveillez-vous !! https://t.co/csX4WmaWYO,2010-07-03 19:39:04
2580,881979226697740288,g-5345743,-118.02757,34.06862,El Monte,7090683130,town:monte,es,0,1936,"Elementos de la XIIda Brigada de Monte participaron de un simulacro de inundación en Puerto Panambí, provincia de Misiones. #Simulacro https://t.co/gE7j6NaQEM",2010-07-03 20:53:28
2581,882704580865404928,g-3529911,-96.72281,18.81429,Cuitláhuac,7090845510,town:cuitláhuac,es,1,2275,"Momento exacto donde dos taxis son dañados por la inundación en la Calle Cuitláhuac de Tuxpan, Ver. https://t.co/DOYx6ERBgc",2010-07-05 20:55:46
2582,883046827251179521,g-4143637,-75.71632,39.44956,Middletown,7090040380,town:middletown,en,0,1594,"Flash Flood Warning including Middletown DE, Townsend DE, Chesapeake City MD until 7:30 PM EDT https://t.co/zmzgPiLXQx",2010-07-06 19:35:44
2583,883048887786909698,g-4143637,-75.71632,39.44956,Middletown,7090040380,town:middletown,en,0,1594,"Flash flood warning for southern NCCo until 7:30pm. Includes Middletown, Odessa, Townsend. https://t.co/deZyLwbviC",2010-07-06 19:43:55
2584,883064523128791040,g-4143637,-75.71632,39.44956,Middletown,7090040380,town:middletown,en,1,1594,Weath: NCCO - FLOODING 219 W MAIN ST IN MIDDLETOWN https://t.co/ySmOcz4kH7,2010-07-06 20:46:03
2585,883077275679432704,g-4143637,-75.71632,39.44956,Middletown,7090040380,town:middletown,en,1,1594,Flash flood in Middletown https://t.co/cKrXpgzY4u,2010-07-06 21:36:43
2586,883080365442838528,g-2641128,-0.73333,52.66667,Oakham,2090360150,town:oakham;adm2:rutland,en,1,309,Oakham Rutland Flash Flooding and Hail Storm July 2017: https://t.co/DBgbMmzaa6 via @YouTube,2010-07-06 21:49:00
2587,883215183442739200,g-2641128,-0.73333,52.66667,Oakham,2090360150,town:oakham,en,1,309,"Freak weather last night in Oakham... hail, floods and plenty of thunder. #prrequest #journorequest Photos via @GasOBrien and others. https://t.co/BTrGn2AWDH",2010-07-07 06:44:43
2588,883552231022366723,g-3117735,-3.70256,40.4165,Madrid,2090637130,town:madrid,fr,1,694,Inondation du métro de Madrid suite aux pluies torrentielles... https://t.co/9XEkTQ8EIA,2010-07-08 05:04:02
2589,883957999576002561,g-1850147,139.69171,35.6895,Tokyo,4090044830,town:tokyo,id,1,858,Banjir Jepun: Angka korban meningkat kepada 18: TOKYO: Angka korban banjir di selatan Jepun… https://t.co/KxboIlfXMR,2010-07-09 07:56:24
2590,884135398854635520,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,453,Quand tu abandonne tes vêtements avant d'être rentrée chez toi. #inondation #paris #ouicestlété https://t.co/SioLxAWq4a,2010-07-09 19:41:20
2591,884163532958441472,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,453,"Les parisiens demain matin pour aller bosser, courage
#Inondation #Paris #orage https://t.co/s4jCGhdUTc",2010-07-09 21:33:07
2592,884173621224239104,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,453,"Apparemment Paris Plage a commencé ce dimanche dans le metro parisien 🤣
#Inondation #RATP #métro #orage #ParisPlage #pluie https://t.co/LnQgdwmTdQ",2010-07-09 22:13:13
2593,884176826679136256,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,453,"Le métro à Paris c'est Titanic : ""Les femmes et les enfants d'abord"" #orage #Inondation https://t.co/MNdAMejQ56",2010-07-09 22:25:57
2594,884179431887167489,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,453,Responsable identifié ! #orage #Inondation #Paris https://t.co/TW0XcPBHoF,2010-07-09 22:36:18
2595,884233078083899392,g-6596752,106.99639,-6.866110000000001,Tangsel,5090207960,town:tangsel,NaN,1,1276,NaN,
2596,884282035384320001,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,0,453,🔴 10/07 - 7h21 : nouvelle série d'#orages arrivent sur #Paris et @IDF #risque #Inondation #Ruissellement #météo #VigilanceOrange à suivre... https://t.co/CwIT48XEz1,2010-07-10 05:24:01
2597,884290062598451200,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,453,Finalement @fhollande ne rime pas avec mauvais temps... #Inondation #Paris https://t.co/DHnWSrC65I,2010-07-10 05:55:54
2598,884301675049234432,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,NaN,1,453,NaN,
2599,884308996835991554,g-3026510,2.4041900000000003,48.8602,Charonne,2090459100,town:charonne,fr,1,483,🔴 10/07 - 8h45 #metro Charonne station inondée  (ligne 9)  #orages #Pariis #risqueInondation #Inondation #Ruissellement #VigilanceOrange https://t.co/aXFdhbHSQF,2010-07-10 07:11:09
2600,884310032518664194,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,453,Les @PompiersParis demandent d'être plus vigilant sur l'usage qui est fait de l'appel 18/112... #Inondation #Paris https://t.co/waLLTOqDBp,2010-07-10 07:15:16
2601,884325033430200320,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,453,Il n'y a que les #apnéistes qui n'ont pas peur de ce genre de situation ! #Inondation #paris #orage https://t.co/n3XkQ4Ssa2,2010-07-10 08:14:52
2602,884366275937521664,g-2988621,2.40935,48.89437,Pantin,2090456620,town:pantin,fr,1,418,"La flippe en arrivant au métro Porte de Pantin hier (09/07/17)
#Inondation #paris https://t.co/4MNsZK65kI",2010-07-10 10:58:45
2603,884449137407791104,g-3675595,-74.77386,10.85953,Malambo,6090000740,adm1:atlántico;town:malambo,es,1,1387,"25 #familias #afectadas tras #inundación en Malambo, Atlántico   https://t.co/qEuFtIgszK",2010-07-10 16:28:01
2604,884450764084662272,g-2996944,4.84671,45.74846,Lyon,2090536370,town:lyon,fr,1,590,#Lyon #intempéries inondation rue vauban https://t.co/S1g6CKJ2Yj,2010-07-10 16:34:29
2605,884455668140445696,g-2968254,4.88333,45.76667,Villeurbanne,2090536370,town:villeurbanne,fr,1,590,Piscine gratuite entre part dieu et maison neuve #villeurbanne #orage #Inondation https://t.co/h4SOmFE9pS,2010-07-10 16:53:58
2606,884457897043927040,g-2996944,4.84671,45.74846,Lyon,2090536370,town:lyon,fr,1,590,Autre vidéo prise par Damien Mousset à #Lyon qui nous montre les routes inondées. #orage #inondation @F3Rhone_Alpes https://t.co/aaGRzIVczF,2010-07-10 17:02:49
2607,884462539458977792,g-2996944,4.84671,45.74846,Lyon,2090536370,town:lyon,fr,1,590,Hier #Paris aujourd'hui #Lyon - #inondation https://t.co/6mGoPuSxfl,2010-07-10 17:21:16
2608,884636889948471296,g-5304391,-111.82264,33.422270000000005,Mesa,7090695990,town:mesa,es,0,1950,"AHORA: Lluvias y tormentas al Este del Valle, Mesa, con Advertencia de inundaciones  #azwx @TelemundoAZ https://t.co/Lf579fBzIo",2010-07-11 04:54:04
2609,884885746984681473,g-3533433,-97.78363,18.98196,Acatzingo,7090845350,town:acatzingo,es,1,2270,Inundación en Acatzingo por falta de mantenimiento a drenaje pluvial demandan ciudadanos @CEAC_CNS @AguadePuebla @PC_Estatal @CICPue https://t.co/Ip15ztcbl0,2010-07-11 21:22:57
2610,884938114657128448,g-3533433,-97.78363,18.98196,Acatzingo,7090845350,town:acatzingo,es,1,2270,"@max67007 *EMERGENCIA* Inundación en calles Rodolfo Sánchez e Insurgentes Acatzingo, Vía @max67007 CC @PC_Estatal https://t.co/qc45BD7mrz",2010-07-12 00:51:02
2611,885109132638003200,g-3689147,-74.78132,10.96854,Barranquilla,6090000740,adm1:atlántico;town:barranquilla,es,1,1387,#Atlántico Inundaciones en Barranquilla por fuertes lluvias https://t.co/7IhTnFnpjy https://t.co/JlbraFzPfC,2010-07-12 12:10:36
2612,885114945570037761,g-3689147,-74.78132,10.96854,Barranquilla,6090000740,town:barranquilla,NaN,1,1387,NaN,
2613,885140571232374784,g-3667849,-74.76459,10.91843,Soledad,6090000740,adm1:atlántico;town:soledad,es,1,1387,"#Desbordamiento de #arroyos deja inundaciones súbitas en #Soledad, #Atlántico https://t.co/ALASYjN0Yr",2010-07-12 14:15:31
2614,885166687825350662,g-3689147,-74.78132,10.96854,Barranquilla,6090000740,town:barranquilla,es,1,1387,#Barranquilla Inundaciones en canalización del arroyo Hospital: en la 30 alcantarillas se rebosan y tráfico cola... https://t.co/Qxgj16gDMW https://t.co/k7U11IxYYM,2010-07-12 15:59:18
2615,885169708810371072,g-1972582,110.71083,-7.17139,Seneng,5090207180,town:seneng,NaN,1,1174,NaN,
2616,885188751936417793,g-3689147,-74.78132,10.96854,Barranquilla,6090000740,town:barranquilla,es,1,1387,#12MCaracolMás Graves emergencias por inundaciones reportan este medio día en Barranquilla https://t.co/LzLtQqy06E,2010-07-12 17:26:59
2617,885230061556813824,g-5306611,-110.93425,31.34038,Nogales,7090733390,town:nogales,es,0,2108,Tormenta en desarrollo entrando por el noreste del municipio de #Nogales. Precaución por inundaciones repentinas. https://t.co/WY8GES9hp2,2010-07-12 20:11:08
2618,885277243991314432,g-4265737,-87.41391,39.4667,Terre Haute,7090554560,town:terre haute,en,0,1868,Flash flood warning issued due to the heavy rain with that storm near Terre Haute until 11:15pm https://t.co/Ly0MrtuOUx,2010-07-12 23:18:37
2619,885292685086646272,g-4265737,-87.41391,39.4667,Terre Haute,7090554560,town:terre haute,en,0,1868,"FLASH FLOOD WARNING: Over 4"" of rain between Terre Haute in Rockville. https://t.co/Lcauiz481b",2010-07-13 00:19:58
2620,885519574443020288,g-5306611,-110.93425,31.34038,Nogales,7090733390,town:nogales,es,1,2108,"Inundaciones en Nogales la noche por el fuerte aguacero del miercoles a las 22.30 horas, la gráfica corresponde... https://t.co/1TF29EACwn",2010-07-13 15:21:33
2621,885945201105219584,g-3835994,-64.28333,-36.61667,Santa Rosa,6090044320,town:santa rosa,es,1,1426,Cientos de #vecinos reclamaron #obras urgentes en #SantaRosa contra las #inundaciones @mauriciomacri https://t.co/Uon1PxsgQe https://t.co/3Aw8DIftO5,2010-07-14 19:32:50
2622,885947457330438145,g-3835994,-64.28333,-36.61667,Santa Rosa,6090044320,town:santa rosa,es,0,1426,"Santa Rosa has acueductos rotos
Santa Rosa has calles rotas
Santa Rosa has inundaciones
Santa Rosa has incendios
Santa Rosa had MC Danny's(? https://t.co/tR8PHFnbA2",2010-07-14 19:41:48
2623,886294080040423425,g-2637825,0.03669,51.50343,Silvertown,2090391270,town:silvertown,en,0,340,"Interesting read, the forgotten stories of the great flood in #Silvertown https://t.co/oDHBRKxzTD #Memory https://t.co/B0stHzhEgr",2010-07-15 18:39:09
2624,886426015374946304,g-8858079,-104.31583,19.05222,Manzanillo Centro Histórico,7090005840,town:manzanillo,es,1,1519,Brutal tormenta azote la delegación del Valle de las Garzas en Manzanillo; deja tremenda inundación en la zona .... https://t.co/3BiPzBHgDJ,2010-07-16 03:23:25
2625,886643817893560320,g-2984699,-3.55,47.86667,Quimperlé,2090021260,town:quimperlé,fr,0,245,"""Le barrage anti inondation  et le passage à saumon  sur la rivière Isole à Quimperlé"" : https://t.co/3EmZvHSwo9 via @YouTube",2010-07-16 17:48:53
2626,886785151694512128,g-5306611,-110.93425,31.34038,Nogales,7090733390,town:nogales,es,1,2109,"Reportan inundaciones por lluvias en Nogales, Sonora https://t.co/f1VGkKagua",2010-07-17 03:10:30
2627,886797636501520384,g-5306611,-110.93425,31.34038,Nogales,7090733390,town:nogales,es,1,2109,#MX Fuertes lluvias provocan inundaciones en Nogales https://t.co/qfq2W1phHA https://t.co/aVLVGFD4yq,2010-07-17 04:00:07
2628,886952472035549185,g-5306611,-110.93425,31.34038,Nogales,7090733390,town:nogales,es,1,2109,Fuertes lluvias en #Nogales han causado la crecida de los arroyos. Western Ave. está cerrada por inundaciones. Video: @chrisvillegas29 #azwx https://t.co/ODkoaKw79U,2010-07-17 14:15:22
2629,887004122628710405,g-5304391,-111.82264,33.422270000000005,Mesa,7090695990,town:mesa,es,0,1951,"A esta hora se lleva acabo mesa de trabajo, por inundaciones presentadas debido a las temporadas de lluvias. https://t.co/q9vOzRE2WH",2010-07-17 17:40:37
2630,887017424306008065,g-5304391,-111.82264,33.422270000000005,Mesa,7090695990,town:mesa,es,0,1951,"Alcalde, José Ignacio Gómez Ramos, participa de la Mesa técnica, en la CVS, tratando el tema de las inundaciones... https://t.co/IKknlAG7Cs",2010-07-17 18:33:28
2631,887075581334085632,g-5140072,-74.14959,41.11482,Suffern,7090518600,adm1:new york;town:suffern,NaN,0,1833,NaN,
2632,887086137789091841,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2048,"@CBSNews Where's the national attention, the flood of news media, Al Sharpton or Jesse Jackson, and I bet there won't be any riots and orotests",2010-07-17 23:06:31
2633,887152237432061952,g-5306611,-110.93425,31.34038,Nogales,7090733390,town:nogales,es,1,2109,Lluvias e inundaciones en Nogales. https://t.co/1xFnvsN3x5,2010-07-18 03:29:10
2634,887201249715789824,g-745044,28.94966,41.01384,Istanbul,2090009250,town:istanbul,fr,1,74,Inondation du métro à Istanbul https://t.co/EYJVWJMoZa,2010-07-18 06:43:55
2635,887308832208293888,g-5306611,-110.93425,31.34038,Nogales,7090733390,town:nogales,es,1,2109,"Lluvia deja deslaves, inundación y daños en Nogales. https://t.co/TY9lfOryhi #ELIMPARCIAL80Años https://t.co/4bSYmjHwrx",2010-07-18 13:51:25
2636,887375379186548736,g-4158476,-80.27811,25.8576,Hialeah,7090044300,town:hialeah,es,1,1614,Residentes de #Hialeah sufrieron una interrupción del servicio eléctrico por inundaciones https://t.co/AJfUg0i1YU,2010-07-18 18:15:51
2637,887418286014570496,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,0,1981,Watch this compelling ABC 15 video of a Chandler man who survived Saturday's flash flood on Ellison Creek and the... https://t.co/o9gskLTQ4W,2010-07-18 21:06:21
2638,887680971797131264,g-2639409,-3.4922800000000005,53.31929,Rhyl,2090050330,town:rhyl,en,1,279,"Heavy rain is starting to flood the @Morrisons Rhyl supermarket, but loads of people having Lungs tested #LoveYourLungs https://t.co/wT6DQ5NnIq",2010-07-19 14:30:10
2639,887683274591662080,g-2639926,-3.40776,53.337480000000006,Prestatyn,2090050330,town:prestatyn,en,1,279,Flash flooding in Prestatyn https://t.co/kKfW6cwtt5,2010-07-19 14:39:19
2640,887690953800253442,g-2639409,-3.4922800000000005,53.31929,Rhyl,2090050330,town:rhyl,en,1,279,Rhyl getting flooded ⚡️🌧🌊 https://t.co/W3pbEYGrZy,2010-07-19 15:09:50
2641,887715764404449281,g-2639926,-3.40776,53.337480000000006,Prestatyn,2090050330,town:prestatyn,en,1,279,Prestatyn an hour ago.. #prestatyn #rain #flooded #northwales https://t.co/pmklj8U4C8,2010-07-19 16:48:25
2642,887751540173414404,g-2639409,-3.4922800000000005,53.31929,Rhyl,2090050330,town:rhyl,en,1,279,Wow what a difference a day makes !! Working in Rhyl yesterday it was 28 degrees &amp; sunny .... today flash floods !! https://t.co/Cg48375dJc,2010-07-19 19:10:35
2643,887813365304705024,g-2433055,15.86323,11.80909,Dourbali,1090708290,town:dourbali,fr,1,39,Une inondation à Dourbali cause des dégâts. La population lance un SOS https://t.co/T2yzDA1nFt,2010-07-19 23:16:15
2644,887923666507489280,g-2639926,-3.40776,53.337480000000006,Prestatyn,2090050330,town:prestatyn,en,1,279,So there was a video of a flood in Prestatyn but I hope Chester is ok Sharon xxxx https://t.co/kyldLAeroj,2010-07-20 06:34:33
2645,887928668626055169,g-2639926,-3.40776,53.337480000000006,Prestatyn,2090050330,town:prestatyn,en,1,279,@OutdoorsShop will be close for next 24 hours after flash flooding yesterday #Prestatyn #denbighshire accessing damage to stock &amp; clear up https://t.co/kHESFGCKVV,2010-07-20 06:54:26
2646,887976731767918592,g-2639926,-3.40776,53.337480000000006,Prestatyn,2090050330,town:prestatyn,en,1,279,Computer equipment put at risk at Prestatyn High School after floods https://t.co/VSTM4cebEe,2010-07-20 10:05:25
2647,887999848334622720,g-2972315,1.44367,43.60426,Toulouse,2090577090,town:toulouse,NaN,1,661,NaN,
2648,888058781363580930,g-2972315,1.44367,43.60426,Toulouse,2090577090,town:toulouse,fr,1,661,L'hypermarché de St Orens et la galerie fermée au moins jusqu'à demain 14h suite à un pb d'inondation. #Toulouse https://t.co/FaR2PlXu5f,2010-07-20 15:31:27
2649,888068991020929025,g-4898875,-89.09175,41.33337,La Salle,7090507430,town:la salle,fr,1,1815,"Inondation dans la salle informatique, attention ça n’arrive pas qu’aux autres ! https://t.co/JcZ8fSjpff @fc_univ @ZDNet #PCA #backup #Cloud https://t.co/KKWmNcU4AQ",2010-07-20 16:12:01
2650,888083621801844737,g-2639926,-3.40776,53.337480000000006,Prestatyn,2090050330,town:prestatyn,en,1,279,Flood wrecked Prestatyn High School to close early for the summer: https://t.co/L45aB3pjAy,2010-07-20 17:10:09
2651,888147986982649856,g-5306611,-110.93425,31.34038,Nogales,7090733390,town:nogales,es,1,2109,Atentos! La ciudad de Nogales con Alerta por área de inundación #azwx @TelemundoAZ @josecamposTV https://t.co/U5S1j0TLye,2010-07-20 21:25:55
2652,888405582352437248,g-5268570,-90.00263000000002,43.53248,Reedsburg,7090453680,town:reedsburg,en,0,1783,MKX issues Flood Warning for Baraboo River at Reedsburg [WI] until further notice https://t.co/IGaWDL1VhI,2010-07-21 14:29:31
2653,889517070559334400,g-5268570,-90.00263000000002,43.53248,Reedsburg,7090453680,town:reedsburg,en,1,1784,Flooding hits Reedsburg area https://t.co/HyYTBAwsxz https://t.co/b03B5269TE,2010-07-24 16:06:10
2654,889534953825779712,g-5551535,-111.54958,33.41505,Apache Junction,7090695990,town:apache junction,es,1,1952,Rescatan a persona atrapada en inundacion en Apache Junction. https://t.co/u16PAfA7g4,2010-07-24 17:17:14
2655,889549980888969217,g-4426822,-90.13898,32.30959,Flowood,7090717400,town:flowood,en,1,2049,1:15 PM: Storm report of a FLASH FLOOD on Farmington Station Blvd. in Flowood. Avoid travel in this area! #mswx https://t.co/YnbRoNOqSm,2010-07-24 18:16:57
